,IDs,Primary Emotion,Emotion Class,N_words,V_words,V_lemma,syl,word_long,word_long_pr,ASW,ACW,lemma_long,lemma_long_pr,TTR_word,TTR_lemma,YuleK_word,YuleI_word,YuleK_lemma,YuleI_lemma
2719,0107652401_00__00-channel-0-number-001_2540,В,10,12,11,11,24,3,0.25,2.0,5.25,2,0.16666666666666666,0.9166666666666666,0.9166666666666666,247.93388429752065,40.333333333333336,247.93388429752065,40.333333333333336
2720,0107652401_00__00-channel-0-number-002_7160,В,10,11,11,11,23,1,0.09090909090909091,2.090909090909091,4.545454545454546,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2721,0107652401_00__00-channel-0-number-003_12680,В,10,12,11,11,26,2,0.18181818181818182,2.3636363636363638,5.363636363636363,1,0.09090909090909091,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0
2722,0107652401_00__00-channel-0-number-017_67240,В,10,14,14,14,25,0,0.0,1.7857142857142858,4.214285714285714,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2723,0107652791_00__00-channel-0-number-002_3740,В,10,13,12,12,26,0,0.0,2.0,4.846153846153846,0,0.0,0.9230769230769231,0.9230769230769231,208.33333333333334,48.0,208.33333333333334,48.0
2724,0107652791_00__00-channel-0-number-003_8210,В,10,9,8,8,19,1,0.1111111111111111,2.111111111111111,4.888888888888889,0,0.0,0.8888888888888888,0.8888888888888888,468.75,21.333333333333332,468.75,21.333333333333332
2725,0107652791_00__00-channel-0-number-006_19950,В,10,12,11,10,21,0,0.0,1.75,4.333333333333333,0,0.0,0.9166666666666666,0.8333333333333334,247.93388429752065,40.333333333333336,600.0,16.666666666666668
2726,0107652791_01__00-channel-0-number-001_2740,В,10,9,9,9,18,0,0.0,2.0,5.333333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2727,0107652791_01__00-channel-0-number-004_15910,В,10,8,8,8,17,1,0.125,2.125,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2728,0107653061_00__00-channel-0-number-002_6970,В,10,17,12,12,27,0,0.0,1.588235294117647,3.823529411764706,0,0.0,0.7058823529411765,0.7058823529411765,1180.5555555555554,8.470588235294118,1180.5555555555554,8.470588235294118
2729,0107653061_00__00-channel-0-number-003_11400,В,10,7,7,7,16,2,0.2857142857142857,2.2857142857142856,5.714285714285714,1,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0
2730,0107653061_00__00-channel-0-number-005_19310,В,10,5,5,5,11,1,0.2,2.2,4.8,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2731,0107653061_00__00-channel-0-number-007_26530,В,10,8,8,8,13,0,0.0,1.625,3.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2732,0107653141_00__00-channel-0-number-003_4640,В,10,11,9,9,21,2,0.18181818181818182,1.9090909090909092,3.909090909090909,1,0.09090909090909091,0.8181818181818182,0.8181818181818182,740.7407407407408,13.5,740.7407407407408,13.5
2733,0107653141_00__00-channel-0-number-004_8300,В,10,8,7,7,16,3,0.42857142857142855,2.2857142857142856,4.857142857142857,2,0.2857142857142857,0.875,0.875,0.0,0.0,0.0,0.0
2734,0107653141_01__00-channel-0-number-002_5420,В,10,7,7,7,12,1,0.14285714285714285,1.7142857142857142,3.2857142857142856,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2735,0107653141_01__00-channel-0-number-003_8670,В,10,9,8,8,19,2,0.25,2.375,5.25,1,0.125,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0
2736,0107653141_01__00-channel-0-number-004_12870,В,10,5,5,5,11,2,0.4,2.2,5.0,2,0.4,1.0,1.0,0.0,0.0,0.0,0.0
2737,0107653141_01__00-channel-0-number-008_28620,В,10,8,8,8,17,1,0.125,2.125,4.75,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
2738,0107653141_01__00-channel-0-number-009_31290,В,10,5,5,5,17,2,0.4,3.4,7.4,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2739,0107653141_01__00-channel-0-number-011_37040,В,10,8,6,5,17,1,0.125,2.125,5.5,0,0.0,0.75,0.625,1666.6666666666667,6.0,3600.0,2.7777777777777777
2740,0107653181_00__00-channel-0-number-004_17440,В,10,6,6,6,12,1,0.16666666666666666,2.0,4.666666666666667,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2741,0107653181_00__00-channel-0-number-005_20500,В,10,5,5,5,16,2,0.4,3.2,7.6,2,0.4,1.0,1.0,0.0,0.0,0.0,0.0
2742,0107653181_00__00-channel-0-number-010_36310,В,10,8,8,8,15,1,0.125,1.875,4.375,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2743,0107653181_00__00-channel-0-number-014_48020,В,10,9,9,9,17,1,0.1111111111111111,1.8888888888888888,4.888888888888889,2,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0
2744,0107653181_00__00-channel-0-number-020_70710,В,10,9,9,9,22,2,0.2222222222222222,2.4444444444444446,6.222222222222222,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
2745,0107653181_00__00-channel-0-number-021_75770,В,10,9,9,9,16,0,0.0,1.7777777777777777,3.888888888888889,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
2746,0107653181_00__00-channel-0-number-023_82110,В,10,9,9,9,16,1,0.1111111111111111,1.7777777777777777,4.444444444444445,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2747,0107653181_00__00-channel-0-number-025_87930,В,10,14,13,13,24,2,0.14285714285714285,1.7142857142857142,3.857142857142857,2,0.14285714285714285,0.9285714285714286,0.9285714285714286,177.51479289940826,56.333333333333336,177.51479289940826,56.333333333333336
2748,0107653181_00__00-channel-0-number-028_98440,В,10,6,6,6,10,1,0.16666666666666666,1.6666666666666667,3.5,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2749,0107653181_00__00-channel-0-number-038_130280,В,10,5,5,5,12,1,0.2,2.4,5.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2750,0107653181_00__00-channel-0-number-039_134430,В,10,6,5,5,14,1,0.16666666666666666,2.3333333333333335,4.333333333333333,1,0.16666666666666666,0.8333333333333334,0.8333333333333334,1200.0,8.333333333333334,1200.0,8.333333333333334
2751,0107653181_00__00-channel-0-number-040_137480,В,10,9,7,7,15,1,0.1111111111111111,1.6666666666666667,4.111111111111111,1,0.1111111111111111,0.7777777777777778,0.7777777777777778,1632.6530612244899,6.125,1632.6530612244899,6.125
2752,0107653181_00__00-channel-0-number-041_141850,В,10,6,6,6,10,1,0.16666666666666666,1.6666666666666667,4.5,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2753,0107653181_00__00-channel-0-number-043_145130,В,10,7,7,7,13,1,0.14285714285714285,1.8571428571428572,4.714285714285714,1,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0
2754,0107653181_00__00-channel-0-number-046_155260,В,10,9,9,9,15,0,0.0,1.6666666666666667,4.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2755,0107653181_00__00-channel-0-number-049_171680,В,10,8,7,7,15,1,0.14285714285714285,2.142857142857143,4.714285714285714,0,0.0,0.875,0.875,0.0,0.0,0.0,0.0
2756,0107653181_00__00-channel-0-number-050_174670,В,10,17,17,17,36,3,0.17647058823529413,2.1176470588235294,4.647058823529412,3,0.17647058823529413,1.0,1.0,0.0,0.0,0.0,0.0
2757,0107653181_00__00-channel-0-number-051_179520,В,10,8,8,8,15,0,0.0,1.875,3.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2758,0107653181_00__00-channel-0-number-054_187420,В,10,7,7,7,17,1,0.14285714285714285,2.4285714285714284,5.714285714285714,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2759,0107653181_00__00-channel-0-number-055_190690,В,10,10,9,9,22,2,0.2222222222222222,2.4444444444444446,5.555555555555555,1,0.1111111111111111,0.9,0.9,0.0,0.0,0.0,0.0
2760,0107653181_00__00-channel-0-number-056_194190,В,10,8,8,8,13,1,0.125,1.625,4.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2761,0107653181_00__00-channel-0-number-057_196630,В,10,8,8,8,21,2,0.25,2.625,6.5,2,0.25,1.0,1.0,0.0,0.0,0.0,0.0
2762,0107653181_00__00-channel-0-number-058_199930,В,10,13,13,13,23,1,0.07692307692307693,1.7692307692307692,3.769230769230769,1,0.07692307692307693,1.0,1.0,0.0,0.0,0.0,0.0
2763,0107653181_00__00-channel-0-number-059_204900,В,10,6,6,5,13,1,0.16666666666666666,2.1666666666666665,4.5,1,0.16666666666666666,1.0,0.8333333333333334,0.0,0.0,1200.0,8.333333333333334
2764,0107653181_00__00-channel-0-number-060_207190,В,10,9,9,9,19,1,0.1111111111111111,2.111111111111111,4.777777777777778,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
2765,0107653181_00__00-channel-0-number-061_210410,В,10,5,5,5,11,0,0.0,2.2,4.8,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2766,0107653181_00__00-channel-0-number-066_224050,В,10,13,12,12,22,0,0.0,1.6923076923076923,3.4615384615384617,0,0.0,0.9230769230769231,0.9230769230769231,208.33333333333334,48.0,208.33333333333334,48.0
2767,0107653181_00__00-channel-0-number-067_227610,В,10,11,7,7,12,0,0.0,1.0909090909090908,3.1818181818181817,0,0.0,0.6363636363636364,0.6363636363636364,2448.979591836735,4.083333333333333,2448.979591836735,4.083333333333333
2768,0107653181_00__00-channel-0-number-068_230400,В,10,8,7,7,17,2,0.25,2.125,5.0,1,0.125,0.875,0.875,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
2769,0107653181_00__00-channel-0-number-075_258980,В,10,10,10,10,22,3,0.3,2.2,4.6,1,0.1,1.0,1.0,0.0,0.0,0.0,0.0
2770,0107653181_00__00-channel-0-number-076_264430,В,10,5,5,5,9,0,0.0,1.8,4.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2771,0107653181_00__00-channel-0-number-077_266800,В,10,9,7,7,16,0,0.0,1.7777777777777777,5.111111111111111,0,0.0,0.7777777777777778,0.7777777777777778,1224.4897959183675,8.166666666666666,1224.4897959183675,8.166666666666666
2772,0107653181_00__00-channel-0-number-078_271480,В,10,7,6,6,9,0,0.0,1.2857142857142858,2.7142857142857144,0,0.0,0.8571428571428571,0.8571428571428571,833.3333333333334,12.0,833.3333333333334,12.0
2773,0107653181_00__00-channel-0-number-085_291800,В,10,9,9,9,19,1,0.1111111111111111,2.111111111111111,4.555555555555555,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
2774,0107653181_00__00-channel-0-number-087_296180,В,10,8,8,8,11,0,0.0,1.375,3.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2775,0107653181_00__00-channel-0-number-091_310170,В,10,10,10,10,14,0,0.0,1.4,4.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2776,0107653561_01__00-channel-0-number-011_32820,В,10,4,4,4,8,0,0.0,2.0,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2777,0107653561_01__00-channel-0-number-012_35650,В,10,11,9,8,22,2,0.18181818181818182,2.0,4.090909090909091,0,0.0,0.8181818181818182,0.7272727272727273,740.7407407407408,13.5,1406.25,7.111111111111111
2778,0107653561_01__00-channel-0-number-013_39450,В,10,8,6,6,15,1,0.125,1.875,4.125,1,0.125,0.75,0.75,1666.6666666666667,6.0,1666.6666666666667,6.0
2779,0107653561_01__00-channel-0-number-016_52490,В,10,6,4,4,7,0,0.0,1.1666666666666667,3.0,0,0.0,0.6666666666666666,0.6666666666666666,3750.0,2.6666666666666665,3750.0,2.6666666666666665
2780,0107653561_01__00-channel-0-number-018_57940,В,10,6,6,6,13,1,0.16666666666666666,2.1666666666666665,4.666666666666667,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2781,0107653561_01__00-channel-0-number-027_79860,В,10,6,6,6,18,3,0.5,3.0,7.166666666666667,2,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0
2782,0107653561_01__00-channel-0-number-032_97420,В,10,5,5,5,10,1,0.2,2.0,5.0,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2783,0107653791_00__00-channel-0-number-004_22700,В,10,19,17,16,38,2,0.10526315789473684,2.0,4.684210526315789,0,0.0,0.8947368421052632,0.8421052631578947,207.61245674740485,48.166666666666664,351.5625,28.444444444444443
2784,0107653791_00__00-channel-0-number-011_62800,В,10,12,12,12,19,0,0.0,1.5833333333333333,3.8333333333333335,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2785,0107653961_00__00-channel-0-number-011_30540,В,10,4,4,3,10,1,0.25,2.5,6.0,1,0.25,1.0,0.75,0.0,0.0,3333.3333333333335,3.0
2786,0107654311_00__00-channel-0-number-001_3290,В,10,9,8,8,14,0,0.0,1.75,5.125,0,0.0,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0
2787,0107654951_00__00-channel-0-number-002_3350,В,10,6,6,6,17,2,0.3333333333333333,2.8333333333333335,6.666666666666667,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2788,0107654951_00__00-channel-0-number-003_7530,В,10,11,10,8,20,1,0.09090909090909091,1.8181818181818181,3.727272727272727,0,0.0,0.9090909090909091,0.7272727272727273,300.0,33.333333333333336,1718.75,5.818181818181818
2789,0107654951_00__00-channel-0-number-010_42940,В,10,6,6,6,16,2,0.3333333333333333,2.6666666666666665,5.833333333333333,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2790,0107655061_00__00-channel-0-number-021_68310,В,10,4,4,4,8,1,0.25,2.0,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2791,0107655211_00__00-channel-0-number-000_1640,В,10,8,8,8,18,1,0.125,2.25,5.125,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2792,0107655281_00__00-channel-0-number-020_96200,В,10,9,8,8,18,0,0.0,2.0,4.222222222222222,0,0.0,0.8888888888888888,0.8888888888888888,468.75,21.333333333333332,468.75,21.333333333333332
2793,0107655641_00__00-channel-0-number-006_22960,В,10,6,6,6,10,0,0.0,1.6666666666666667,3.1666666666666665,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2794,0107655791_00__00-channel-0-number-002_4910,В,10,9,8,8,11,0,0.0,1.375,3.625,0,0.0,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0
2795,0107655791_00__00-channel-0-number-027_84020,В,10,5,5,5,9,0,0.0,1.8,4.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2796,0107655801_00__00-channel-0-number-001_2650,В,10,9,8,8,20,1,0.1111111111111111,2.2222222222222223,5.444444444444445,1,0.1111111111111111,0.8888888888888888,0.8888888888888888,468.75,21.333333333333332,468.75,21.333333333333332
2797,0107655801_01__00-channel-0-number-010_40120,В,10,5,5,5,9,0,0.0,1.8,3.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2798,0107655851_00__00-channel-0-number-001_2890,В,10,7,7,7,16,1,0.14285714285714285,2.2857142857142856,5.285714285714286,1,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0
2799,0107655851_00__00-channel-0-number-002_5560,В,10,5,5,5,20,3,0.6,4.0,8.0,2,0.4,1.0,1.0,0.0,0.0,0.0,0.0
2800,0107656031_00__00-channel-0-number-003_9370,В,10,5,5,5,14,1,0.2,2.8,7.4,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2801,0107656031_00__00-channel-0-number-006_23620,В,10,4,4,4,11,1,0.25,2.75,7.0,1,0.25,1.0,1.0,0.0,0.0,0.0,0.0
2802,0107656111_00__00-channel-0-number-019_57860,В,10,6,6,6,9,0,0.0,1.5,4.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2803,0107656411_01__00-channel-0-number-005_15240,В,10,4,4,4,10,1,0.25,2.5,6.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2804,0107656411_01__00-channel-0-number-024_65730,В,10,9,9,9,15,1,0.1111111111111111,1.6666666666666667,4.222222222222222,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
2805,0107656411_01__00-channel-0-number-027_74450,В,10,6,6,6,11,1,0.16666666666666666,1.8333333333333333,4.666666666666667,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2806,0107656411_01__00-channel-0-number-028_76990,В,10,5,5,5,11,0,0.0,2.2,5.4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2807,0107656411_01__00-channel-0-number-031_88310,В,10,5,5,5,8,0,0.0,1.6,3.4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2808,0107656471_00__00-channel-0-number-006_22280,В,10,7,5,5,10,0,0.0,1.6666666666666667,4.333333333333333,0,0.0,0.7142857142857143,0.7142857142857143,1200.0,8.333333333333334,1200.0,8.333333333333334
2809,0107656471_00__00-channel-0-number-007_24540,В,10,7,7,7,14,1,0.14285714285714285,2.0,4.571428571428571,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2810,0107656471_00__00-channel-0-number-033_124910,В,10,9,7,7,21,2,0.2222222222222222,2.3333333333333335,5.888888888888889,2,0.2222222222222222,0.7777777777777778,0.7777777777777778,1224.4897959183675,8.166666666666666,1224.4897959183675,8.166666666666666
2811,0107656891_01__00-channel-0-number-075_256930,В,10,11,10,9,16,0,0.0,1.4545454545454546,3.272727272727273,0,0.0,0.9090909090909091,0.8181818181818182,300.0,33.333333333333336,740.7407407407408,13.5
2812,0107657041_00__00-channel-0-number-001_2960,В,10,7,7,7,12,0,0.0,1.7142857142857142,5.142857142857143,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2813,0107657041_00__00-channel-0-number-002_6170,В,10,8,7,7,17,1,0.14285714285714285,2.4285714285714284,5.0,0,0.0,0.875,0.875,0.0,0.0,0.0,0.0
2814,0107657141_00__00-channel-0-number-002_7410,В,10,10,10,10,17,2,0.2,1.7,5.2,2,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2815,0107657221_00__00-channel-0-number-006_18150,В,10,5,5,5,7,0,0.0,1.4,3.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2816,0107657671_00__00-channel-0-number-004_5940,В,10,9,9,9,22,0,0.0,2.4444444444444446,7.111111111111111,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
2817,0107658141_00__00-channel-0-number-001_3410,В,10,8,8,8,19,0,0.0,2.375,5.625,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2818,0107658141_00__00-channel-0-number-003_10230,В,10,7,7,7,14,2,0.2857142857142857,2.0,4.428571428571429,2,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0
2819,0107658141_00__00-channel-0-number-005_16520,В,10,7,7,7,15,0,0.0,2.142857142857143,4.428571428571429,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2820,0107658301_01__00-channel-0-number-001_3060,В,10,9,7,7,18,1,0.125,2.25,6.0,0,0.0,0.7777777777777778,0.7777777777777778,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
2821,0107658301_01__00-channel-0-number-006_19540,В,10,5,5,5,10,1,0.2,2.0,3.8,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2822,0107658341_00__00-channel-0-number-027_104030,В,10,8,7,7,16,1,0.125,2.0,3.875,1,0.125,0.875,0.875,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
2823,0107658441_01__00-channel-0-number-000_1900,В,10,4,4,4,10,0,0.0,2.5,7.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2824,0107658441_01__00-channel-0-number-001_5420,В,10,4,4,4,6,0,0.0,1.5,4.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2825,0107658481_00__00-channel-0-number-000_2430,В,10,14,13,13,54,9,0.6428571428571429,3.857142857142857,8.5,8,0.5714285714285714,0.9285714285714286,0.9285714285714286,177.51479289940826,56.333333333333336,177.51479289940826,56.333333333333336
2826,0107658481_00__00-channel-0-number-002_11050,В,10,4,4,4,9,1,0.25,2.25,5.5,1,0.25,1.0,1.0,0.0,0.0,0.0,0.0
2827,0107658481_00__00-channel-0-number-003_13360,В,10,7,7,7,18,2,0.2857142857142857,2.5714285714285716,5.571428571428571,2,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0
2828,0107658491_01__00-channel-0-number-006_18320,В,10,11,10,9,19,1,0.1,1.9,4.2,0,0.0,0.9090909090909091,0.8181818181818182,0.0,0.0,370.3703703703704,27.0
2829,0107658491_01__00-channel-0-number-031_108730,В,10,8,7,7,18,0,0.0,2.25,4.75,0,0.0,0.875,0.875,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
2830,0107658491_01__00-channel-0-number-050_184640,В,10,7,6,6,10,0,0.0,1.6666666666666667,3.8333333333333335,0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0
2831,0107658491_01__00-channel-0-number-052_191070,В,10,12,12,10,27,1,0.08333333333333333,2.25,4.75,1,0.08333333333333333,1.0,0.8333333333333334,0.0,0.0,800.0,12.5
2832,0107658491_01__00-channel-0-number-056_206060,В,10,5,5,5,12,1,0.2,2.4,6.8,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2833,0107658491_01__00-channel-0-number-057_208800,В,10,9,8,8,13,0,0.0,1.4444444444444444,3.0,0,0.0,0.8888888888888888,0.8888888888888888,468.75,21.333333333333332,468.75,21.333333333333332
2834,0107658641_00__00-channel-0-number-004_12050,В,10,5,5,5,15,2,0.4,3.0,7.4,3,0.6,1.0,1.0,0.0,0.0,0.0,0.0
2835,0107658641_00__00-channel-0-number-011_38060,В,10,12,10,10,20,0,0.0,1.6666666666666667,4.166666666666667,0,0.0,0.8333333333333334,0.8333333333333334,600.0,16.666666666666668,600.0,16.666666666666668
2836,0107658761_00__00-channel-0-number-002_9920,В,10,7,5,5,13,1,0.14285714285714285,1.8571428571428572,4.714285714285714,1,0.14285714285714285,0.7142857142857143,0.7142857142857143,2400.0,4.166666666666667,2400.0,4.166666666666667
2837,0107658801_00__00-channel-0-number-001_5220,В,10,8,6,6,12,0,0.0,1.7142857142857142,4.571428571428571,0,0.0,0.75,0.75,833.3333333333334,12.0,833.3333333333334,12.0
2838,0107658801_00__00-channel-0-number-002_8580,В,10,4,3,3,9,0,0.0,2.25,5.75,0,0.0,0.75,0.75,3333.3333333333335,3.0,3333.3333333333335,3.0
2839,0107658801_00__00-channel-0-number-003_11050,В,10,8,8,8,18,1,0.125,2.25,4.875,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
2840,0107658801_00__00-channel-0-number-006_19650,В,10,7,7,6,16,0,0.0,2.2857142857142856,4.714285714285714,0,0.0,1.0,0.8571428571428571,0.0,0.0,833.3333333333334,12.0
2841,0107658801_00__00-channel-0-number-008_26950,В,10,11,11,11,18,1,0.09090909090909091,1.6363636363636365,3.6363636363636362,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2842,0107658801_00__00-channel-0-number-009_31330,В,10,8,8,8,13,1,0.125,1.625,4.125,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2843,0107658801_00__00-channel-0-number-013_44980,В,10,6,6,6,11,0,0.0,1.8333333333333333,3.8333333333333335,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2844,0107658801_00__00-channel-0-number-014_47670,В,10,14,12,12,25,1,0.07142857142857142,1.7857142857142858,3.357142857142857,0,0.0,0.8571428571428571,0.8571428571428571,416.6666666666667,24.0,416.6666666666667,24.0
2845,0107658801_00__00-channel-0-number-028_118760,В,10,8,7,6,13,0,0.0,1.625,3.25,0,0.0,0.875,0.75,612.2448979591837,16.333333333333332,1666.6666666666667,6.0
2846,0107658801_00__00-channel-0-number-032_134190,В,10,13,12,12,25,2,0.15384615384615385,1.9230769230769231,4.461538461538462,0,0.0,0.9230769230769231,0.9230769230769231,208.33333333333334,48.0,208.33333333333334,48.0
2847,0107658921_00__00-channel-0-number-002_7010,В,10,5,5,5,7,0,0.0,1.4,4.4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2848,0107658961_00__00-channel-0-number-009_23150,В,10,8,6,6,16,3,0.5,2.6666666666666665,6.5,2,0.3333333333333333,0.75,0.75,0.0,0.0,0.0,0.0
2849,0107658961_00__00-channel-0-number-016_45940,В,10,12,12,12,25,2,0.16666666666666666,2.0833333333333335,5.083333333333333,2,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2850,0107658961_00__00-channel-0-number-025_77380,В,10,6,6,6,18,3,0.5,3.0,7.5,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
2851,0107659001_00__00-channel-0-number-002_6310,В,10,11,11,10,17,0,0.0,1.5454545454545454,3.6363636363636362,0,0.0,1.0,0.9090909090909091,0.0,0.0,300.0,33.333333333333336
2852,0107659081_00__00-channel-0-number-003_12790,В,10,11,10,10,19,1,0.09090909090909091,1.7272727272727273,4.090909090909091,1,0.09090909090909091,0.9090909090909091,0.9090909090909091,300.0,33.333333333333336,300.0,33.333333333333336
2853,0107659081_00__00-channel-0-number-010_36420,В,10,12,11,11,20,1,0.09090909090909091,1.8181818181818181,4.181818181818182,1,0.09090909090909091,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0
2854,0107659181_01__00-channel-0-number-017_51880,В,10,6,5,5,12,1,0.2,2.4,6.4,1,0.2,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
2855,0107659181_01__00-channel-0-number-023_73110,В,10,5,4,4,13,1,0.2,2.6,6.0,1,0.2,0.8,0.8,1875.0,5.333333333333333,1875.0,5.333333333333333
2856,0107659181_01__00-channel-0-number-028_88380,В,10,7,7,7,18,3,0.42857142857142855,2.5714285714285716,5.857142857142857,1,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0
2857,0107659181_01__00-channel-0-number-032_96670,В,10,6,6,6,12,1,0.16666666666666666,2.0,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2858,0107659181_01__00-channel-0-number-037_116520,В,10,5,5,5,7,0,0.0,1.4,3.4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2859,0107659181_01__00-channel-0-number-048_145480,В,10,9,8,7,17,1,0.1111111111111111,1.8888888888888888,3.888888888888889,1,0.1111111111111111,0.8888888888888888,0.7777777777777778,468.75,21.333333333333332,1224.4897959183675,8.166666666666666
2860,0107659181_01__00-channel-0-number-049_150560,В,10,12,10,10,21,1,0.09090909090909091,1.9090909090909092,4.363636363636363,0,0.0,0.8333333333333334,0.8333333333333334,300.0,33.333333333333336,300.0,33.333333333333336
2861,0107659181_01__00-channel-0-number-052_161490,В,10,13,13,12,27,2,0.15384615384615385,2.076923076923077,4.076923076923077,1,0.07692307692307693,1.0,0.9230769230769231,0.0,0.0,208.33333333333334,48.0
2862,0107659181_01__00-channel-0-number-053_165520,В,10,7,6,6,13,0,0.0,1.8571428571428572,3.857142857142857,0,0.0,0.8571428571428571,0.8571428571428571,833.3333333333334,12.0,833.3333333333334,12.0
2863,0107659181_01__00-channel-0-number-055_172550,В,10,6,6,6,13,1,0.16666666666666666,2.1666666666666665,4.666666666666667,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2864,0107659181_01__00-channel-0-number-058_181610,В,10,5,5,5,10,0,0.0,2.0,4.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2865,0107659181_01__00-channel-0-number-060_188660,В,10,4,4,4,15,2,0.5,3.75,8.5,2,0.5,1.0,1.0,0.0,0.0,0.0,0.0
